type,key,query,seller,seller_name,title,price_min,price_max,variants,option_names,personalization_words,dietary_words,url
dietary,cookies_vegan,vegan cookie favors,kscrqm-1w.myshopify.com,Cookista,Cookie Favors,125,125,1,Packaging,custom,,https://cookista.ca/products/cookie-favors?variant=53100436226347&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,spent-grounds-coffee-roasters.myshopify.com,Spent Grounds Coffee Roasters,Spent Grounds Cookies-ALL VEGAN,399,399,1,Type,,vegan,https://spentgroundscoffeeroasters.ca/products/spent-grounds-stuffed-cookie?variant=50205471834406&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,shopvegn.myshopify.com,Good Vegans,Stroop Club | Stroopwafels (8 pcs),1995,1995,1,,,vegan,https://goodvegans.com/products/stroop-club-traditional-caramel-stroopwafels-8-pcs?variant=47603502285026&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,vegansupply-ca.myshopify.com,Vegan Supply,Whims Caramel Cookie Bar - 100g,1399,1399,1,,,vegan; dairy-free,https://vegansupply.ca/products/whims-caramel-cookie-bar-100g?variant=41112428806262&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,bhfood.myshopify.com,BH Food Group,305 Cookie-RTB-06 Matcha Choco Duo (Vegan) (12pc),2900,2900,1,,,vegan,https://bhfoodgroup.com/products/cookie-matcha-choco-duo?variant=44330516414773&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,lemonadeglutenfreebakery.myshopify.com,Lemonade Gluten Free Bakery,Lemon Chewy Cookie (VEGAN),350,350,1,,,vegan; gluten,https://lemonadeglutenfreebakery.ca/products/lemon-chewy-cookie-vegan?variant=48564713521357&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,gooey-goode.myshopify.com,Gooey Goode,Auro vegan cookie,73000,73000,1,How many cookies would you like to order?,,vegan; gluten,https://gooeygoode.com/products/auro-vegan-cookie?variant=45086930469116&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,ec4542.myshopify.com,Whisked Away,Vegan Semi-Sweet Chocolate Chip Cookie,600,600,1,,,vegan,https://www.whiskedaway.ca/products/vegan-semi-sweet-chocolate-chip-cookie?variant=58059015946543&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,lady-glaze-bakehouse.myshopify.com,Lady Glaze,Letter I Vegan,350,350,1,,,vegan,https://ladyglazedoughnuts.com/products/letter-i-vegan?variant=49355870077211&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,bunners-bakeshop.myshopify.com,Bunner's Bakeshop,Chocolate Chip Creamie,495,495,1,,,vegan,https://bunners.ca/products/chocolate-chip-creamie?variant=31904601047113&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,thegourmetgift.myshopify.com,The Gourmet Gifts,Vegan Gift Basket,5999,5999,1,,,vegan,https://thegourmetgifts.ca/products/vegan-gift-basket?variant=47096925126710&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,flour-flower.myshopify.com,Flour & Flower,VEGAN Mini Imperials,4500,4500,1,Flavour,,vegan,https://www.flourandflower.ca/products/vegan-mini-imperials?variant=45000487501985&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,sweetsfromtheearth.myshopify.com,Sweets from the Earth,S'mores Cookie - 75g x 6 pack,990,990,1,,,vegan; dairy-free,https://shop.sweetsfromtheearth.com/products/smores-cookie-75g-x-6-pack?variant=32891302314123&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,crave-cupcakes-and-cake.myshopify.com,Crave Cupcakes,Vegan Chocolate Chip Cookie,400,400,1,,,vegan; dairy-free,https://www.cravecupcakes.ca/products/vegan-chocolate-chip-cookie?variant=39408044212259&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,urban-baker-co.myshopify.com,Urban Baker Co.,Urban Baker Healthy Favourite Flavour Box,2400,2400,1,Urban baker favourite flavour box,,gluten; dairy-free; vegan,https://urbanbakerco.com/products/urban-baker-healthy-favourite-flavour-box?variant=40124473081974&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,flint-ingredient-co.myshopify.com,The Local Grocer,Snickerdoodle Cookies -6 vegan,799,799,1,,,vegan,https://thelocalgrocer.com/products/snickerdoodle-cookies-6-vegan?variant=39598819967046&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,organic-grocer-bc.myshopify.com,Aura Natural Market,"Nowhere Bakery The Choc Chip Cookie – Plant-Based, Gluten-Free Soft-Baked Cookie (60g)",1049,1049,1,,,gluten; vegan; dairy-free,https://www.auramarket.ca/products/nowhere-bakery-the-choc-chip-cookie-60g?variant=47892069744883&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,body-fuel-organics-regina.myshopify.com,Body Fuel Organics,Wildflour Vegan GF Oatmeal Chocolate Chip Cookies (4/Pack),800,800,1,,,vegan; gluten,https://www.bodyfuelorganics.ca/products/wildflour-vegan-gf-oatmeal-chocolate-chip-cookies-4-pack?variant=40678987825232&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,boulangerie-le-toledo.myshopify.com,Boulangerie Le Toledo,Biscuit vegan,325,325,1,Format,,vegan,https://www.letoledo.com/products/biscuit-vegan?variant=43646187831340&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,ec4542.myshopify.com,Whisked Away,Vegan Lemon Macadamia and White Chocolate Chip Cookie,600,600,1,,,vegan,https://www.whiskedaway.ca/products/lemon-macadamia-and-white-chocolate-chip-cookie-copy?variant=58059054285103&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,savortesting.myshopify.com,Savor Living,🍪 Ma’s Small Batch Vegan Cookies - Box of 8,1600,1600,1,,,vegan,https://savorliving.ca/products/cookie-tray?variant=43630118895852&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,bunners-bakeshop.myshopify.com,Bunner's Bakeshop,S'mores Creamie,495,495,1,,,,https://bunners.ca/products/smores-creamie-1?variant=40347162607689&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,bread-butter-bakery-and-fine-pastries.myshopify.com,Bread & Butter Bakery and Fine Pastries,6 Vegan Chocolate Chip Peanut Butter Cookies,1175,1175,1,,,vegan; gluten,https://breadandbutter.ca/products/6-vegan-chocolate-chip-peanut-butter-cookies?variant=33122636169356&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,vegansupply-ca.myshopify.com,Vegan Supply,Stroop Club Traditional Mini Stroopwafels Cookies - 150g,1199,1199,1,,,vegan,https://vegansupply.ca/products/stroop-club-traditional-mini-stroopwafels-cookies-150g?variant=40290385854582&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,nu-grocery.myshopify.com,NU Grocery,Cookie - Belgian Chocolate Vegan,249,249,1,,,vegan,https://nugrocery.com/products/cookie-belgian-chocolate-vegan?variant=47189187657973&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,lady-glaze-bakehouse.myshopify.com,Lady Glaze,Letter Y Vegan,350,350,1,,,vegan,https://ladyglazedoughnuts.com/products/letter-y-vegan?variant=50501721915675&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,lorelynscom.myshopify.com,Lorelyns Gourmet Desserts,"VALENTINE'S DAY GIFT BOX - LARGE,  8 Gourmet Chocolate Fudge Cookies + 4 Chocolate Brownie Bliss | 100% Peanut & Nut Free | Gluten Free | Plant Based | Vegan",6000,6000,1,,,nut free; gluten; vegan; nut-free; allerg,https://lorelyns.com/products/valentines-day-gift-box-large?variant=42354956861616&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,a0qrkj-ex.myshopify.com,Cookies By Design - Canada,Mini Bites Cookie Tray,4849,4849,1,Gourmet flavor:,,,https://cookiesbydesign.ca/products/mini-bites-cookie-tray?variant=50825159377184&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,grain-inc.myshopify.com,Flourist  ,Vegan Tahini Chocolate Cookie,450,450,1,Size,,vegan,https://flourist.com/products/vegan-tahini-chocolate-cookie?variant=42519279075552&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,foodiepages.myshopify.com,Foodiepages,Coffee & Fresh-Baked Cookies,4000,4000,1,,,gluten; vegan,https://www.foodiepages.ca/products/coffee-fresh-baked-cookies-gift?variant=62010863386783&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,yummy-cookies-ottawa.myshopify.com,Yummy Cookies Ottawa,Vegan Chocolate (6 cookies),1175,1175,1,,,vegan; dairy-free,https://yummycookies.ca/products/vegan-chocolate-6-cookies?variant=42987838308519&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,knifey-spooney.myshopify.com,Knifey Spooney ,Baker's Fave's Holiday Cookie Box,5000,5000,1,,,vegan,https://knifey-spooney.myshopify.com/products/holiday-2023-cookie-box?variant=41763789963403&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,mbgrocery.myshopify.com,Miller & Bean Coffee Company,Lotus Biscoff Cookies - Individually wrapped - 300 × 6.25g,4999,4999,1,,,,https://millerandbean.com/products/lotus-biscoff-cookies-300-6-25g?variant=40100954701942&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,sweet-craft-vegan.myshopify.com,Sweet Craft Vegan,Christmas 25' Assorted Cookie Box,3000,3000,1,Size,,vegan,https://sweetcraftvegan.com/products/christmas-25-assorted-cookie-box?variant=47318927376628&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,foodiepages.myshopify.com,Foodiepages,SMILE Gift Box (Reachdesk USA),8100,8100,1,,,,https://www.foodiepages.ca/products/smile-gift-box-reachdesk-usa?variant=62682971832479&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,whisked-gluten-free-bakery.myshopify.com,Whisked Gluten-Free Bakery,Bite Size Chocolate Chip Cookies,999,999,1,,,vegan; gluten,https://whiskedglutenfree.com/products/bite-size-chocolate-chip-cookies?variant=14694640287857&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,bunners-bakeshop.myshopify.com,Bunner's Bakeshop,Supersonic Cookie,400,400,1,,,gluten; vegan,https://bunners.ca/products/supersonic-cookie?variant=31904603766857&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,ec4542.myshopify.com,Whisked Away,Vegan Salted Caramel and Dark Chocolate Chip Cookie,600,600,1,,,vegan,https://www.whiskedaway.ca/products/salted-caramel-and-milk-chocolate-chip-cookie-copy?variant=58059036361007&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_vegan,vegan cookie favors,i2rquw-wb.myshopify.com,Marsha Sophia,Vegan Cookie - Pumpkin Seed Chocolate Chip (2 Pack),399,399,1,,,vegan; gluten,https://www.marshasophia.ca/products/vegan-cookie-pumpkin-seed-chocolate-chip-cookie-3-pack?variant=47179873124507&_gsid=jcq5vTZWwYAg&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,crave-cupcakes-and-cake.myshopify.com,Crave Cupcakes,Gluten Free Chocolate Chunk Sandwich Cookie,700,700,1,Size,,gluten,https://www.cravecupcakes.ca/products/gluten-free-chocolate-chunk-sandwich-cookie?variant=40518191480867&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,organic-grocer-bc.myshopify.com,Aura Natural Market,Tate's Bake Shop Gluten Free Chocolate Chip Cookies 198g,1069,1069,1,,,gluten,https://www.auramarket.ca/products/tates-bake-shop-gluten-free-chocolate-chip-cookies-198g?variant=46648665997555&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,goodness-me.myshopify.com,Goodness Me!,"Tates Bake Shop - Cookies - Gf Ginger Zinger, 198 g",849,849,1,,,gluten,https://goodnessme.ca/products/tates-bake-shop-cookies-gf-ginger-zinger-198-g?variant=43400094089405&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,mary-macleod.myshopify.com,Mary Macleod's Shortbread,Gable Gift Box of Gluten-Free Cookies,5000,5000,1,,,gluten,https://marymacleod.com/products/gable-gift-box-of-cookies?variant=43751478329567&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,naturallygf.myshopify.com,Naturally Gluten Free Bakery,Fudgy Brownie Cookies 8 pk,1150,1150,1,,,gluten,https://naturallygf.ca/products/double-chocolate-chip-cookies-6-pack?variant=44671965036834&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,mary-macleod.myshopify.com,Mary Macleod's Shortbread,Peaked Box of Gluten Free Shortbread Cookies,1300,1300,1,Flavour,,gluten,https://marymacleod.com/products/peaked-box-of-gluten-free-shortbread-cookies?variant=36969455091871&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,lobo-worldwide-inc.myshopify.com,Lobo Worldwide Inc.,"(3 pack) OREO Gluten Free Chocolate Sandwich Cookies, Gluten Free Cookies, 12.08 oz",6702,6702,1,,,gluten,https://www.loboworldwide.com/products/3-pack-oreo-gluten-free-chocolate-sandwich-cookies-gluten-free-cookies-12-08-oz?variant=44668539109576&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,sweetsfromtheearth.myshopify.com,Sweets from the Earth,Gluten Free Oatmeal Coconut Cookie Box 300g,899,899,1,,,gluten; vegan,https://shop.sweetsfromtheearth.com/products/gluten-free-oatmeal-coconut-cookie-box-300g?variant=32891300872331&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,specialty-food-shop.myshopify.com,Specialty Food Shop,Tate's Gluten Free Lemon Cookies,899,899,1,,,gluten,https://www.specialtyfoodshop.ca/products/tates-gluten-free-lemon-cookies?variant=44421998838018&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,vancouver-best-cookies.myshopify.com,Vancouver Best Cookies,Gluten Free Cookie Master Sampler,3999,3999,1,,,gluten,https://www.vancouverbestcookies.com/products/gluten-free-cookie-master-sampler?variant=33556923056216&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,peppers-foods-store.myshopify.com,Peppers Foods Store,DOUBLE STUF GLUTEN FREE OREO [353 G],1049,1049,1,Title,,gluten,https://shop.peppers-foods.com/products/oreo-gf-cookies-double-stuff-353g?variant=45125270208695&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,crave-cupcakes-and-cake.myshopify.com,Crave Cupcakes,Gluten Free Confetti Cookie,400,400,1,,,gluten,https://www.cravecupcakes.ca/products/gluten-free-confetti-cookie?variant=39407987982371&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,veehacart-ca.myshopify.com,Veehacart,Wheafree Gluten Free Chocochip Cookies,1968,1968,1,,,gluten,https://veehacart.ca/products/gluten-free-chocochip-cookies?variant=46751020351717&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,crave-cupcakes-and-cake.myshopify.com,Crave Cupcakes,Gluten Free Chocolate Chunk Cookie,400,400,1,,,gluten,https://www.cravecupcakes.ca/products/gluten-free-chocolate-chunk-cookie?variant=39407983329315&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,qi3azh-um.myshopify.com,Beat. Patisserie ,Gluten Free  Cookies,450,450,1,Flavour,,gluten,https://www.beatpatisserie.ca/products/gluten-free-cookies?variant=47619342303451&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,lobo-worldwide-inc.myshopify.com,Lobo Worldwide Inc.,"OREO Double Stuf Gluten Free Chocolate Sandwich Cookies, Gluten Free Cookies, 12.47 oz Packs",3867,3867,1,,,gluten,https://www.loboworldwide.com/products/oreo-double-stuf-gluten-free-chocolate-sandwich-cookies-gluten-free-cookies-12-47-oz-packs?variant=44668523413704&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,supermarchepa-2.myshopify.com,Supermarché PA,Cookies,899,899,1,Style,,gluten,https://www.supermarchepa.com/products/tates-bake-shop-cookies-biscuits-198g?variant=41049840222361&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,piccola-cucina-1.myshopify.com,Piccola Cucina	,Assorted Gluten-Free Almond Macaroon Cookies Gift Pack,3499,3499,1,Size,,gluten; dairy-free,https://piccolacucina.com/products/assorted-gluten-free-almond-macaroon-cookies-gift-pack?variant=39342151303266&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,sweetsfromtheearth.myshopify.com,Sweets from the Earth,Gluten Free Flourless Cashew Cookie Box 300g,999,999,1,,,gluten; vegan; dairy-free,https://shop.sweetsfromtheearth.com/products/gluten-free-flourless-cashew-cookie-box-300g?variant=32891300741259&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,craigs-cookies-development.myshopify.com,Craig's Cookies ,GLUTEN-FRIENDLY CLASSIC CHOCOLATE CHIP,2400,2400,1,Number of cookies; Gift box,,gluten,https://craigscookies.com/products/gluten-friendly-classic-chocolate-chip?variant=43860915716259&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,sweetsfromtheearth.myshopify.com,Sweets from the Earth,Gluten Free Ultimate Chocolate Chip Cookie Box 300g,899,899,1,,,gluten; vegan; dairy free; nut free; allerg,https://shop.sweetsfromtheearth.com/products/gluten-free-ultimate-chocolate-chip-cookie-box-300g?variant=33249415757963&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,whisked-gluten-free-bakery.myshopify.com,Whisked Gluten-Free Bakery,Oatmeal Raisin Cookies,385,385,1,,,gluten,https://whiskedglutenfree.com/products/oatmeal-raisin?variant=31190211133553&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,ryans-candies.myshopify.com,BritShop,Walkers Chocolate Chip Shortbread GLUTEN FREE 140g,719,719,1,,,gluten,https://britshop.ca/products/walkerschocolatechipshortbreadglutenfree140g?variant=39256904597693&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,veehacart-ca.myshopify.com,Veehacart,Wheafree Gluten Free Khatai Cookies,1968,1968,1,,,gluten,https://veehacart.ca/products/gluten-free-khatai-cookies?variant=46751018090725&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,jqcyyp-ju.myshopify.com,All In One Marketplace Canada,"OREO Gluten Free Original Chocolate Sandwich Cookies, 342 g 🍁 All In One Marketplace Canada",1300,1300,1,,,gluten,https://allinonemarketplace.ca/products/oreo-gluten-free-original-chocolate-sandwich-cookies-342-g?variant=53742859977017&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,suss-cookie-co.myshopify.com,Süss Cookie Co,Gluten Free Cookie,400,400,1,,,gluten,https://susscookieco.com/products/gluten-free-cookie?variant=41719915085879&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,lobo-worldwide-inc.myshopify.com,Lobo Worldwide Inc.,"OREO Gluten Free Mint Creme Chocolate Sandwich Cookies, Gluten Free Cookies, 12.47 oz",6702,6702,1,,,gluten,https://www.loboworldwide.com/products/oreo-gluten-free-mint-creme-chocolate-sandwich-cookies-gluten-free-cookies-12-47-oz?variant=44668537077960&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,whisked-gluten-free-bakery.myshopify.com,Whisked Gluten-Free Bakery,Bite Size Chocolate Chip Cookies,999,999,1,,,vegan; gluten,https://whiskedglutenfree.com/products/bite-size-chocolate-chip-cookies?variant=14694640287857&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,danashortt.myshopify.com,Dana Shortt Gourmet and Gifts,Cookie it Up - Gluten Free Butterscotch Cookies (CI0495) (C12),948,948,1,,,gluten,https://shop.danashortt.com/products/gluten-free-butterscotch?variant=44188680159452&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,cookielovaca.myshopify.com,Cookie Love,Gluten Free Chocolate Chip,265,265,1,,,gluten,https://cookielove.ca/products/gluten-free-chocolate-chip-1?variant=44450546319676&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,ambrosia-national.myshopify.com,Ambrosia Canada,Gluten Free Butterscotch Cookies,799,799,1,Size,,gluten,https://canada.ambrosia.ca/products/gluten-free-butterscotch-cookies?variant=46258907873524&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,whisked-gluten-free-bakery.myshopify.com,Whisked Gluten-Free Bakery,Bite Size Double Chocolate Cookies,999,999,1,,,gluten,https://whiskedglutenfree.com/products/bite-size-double-chocolate-quinoa?variant=14694225772657&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,yvrcookie.myshopify.com,YVR Cookie,GF Chocolate Chunk,899,899,1,Size,,gluten,https://yvrcookie.com/products/gluten-friendly-chocolate-chunk?variant=41037968474209&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,shoporganicbytes.myshopify.com,ShopOrganicBytes,Wholesome Chocolate Chip Cookies (GF & DF),2072,2072,1,Cookie box,,gluten,https://shoporganicbytes.com/products/wholesome-chocolate-chips-gf-df?variant=52135544947004&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,sweetsfromtheearth.myshopify.com,Sweets from the Earth,Gluten Free Peanut Butter Cookie Box 300g,899,899,1,,,gluten; vegan,https://shop.sweetsfromtheearth.com/products/gluten-free-peanut-butter-cookie-box-300g?variant=32891300839563&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,urban-baker-co.myshopify.com,Urban Baker Co.,Urban Baker Healthy Favourite Flavour Box,2600,2600,1,Urban baker favourite flavour box,,gluten; dairy-free; vegan,https://urbanbakerco.com/products/urban-baker-healthy-favourite-flavour-box?variant=40124473180278&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,origin-bakery.myshopify.com,Origin Bakery,Everything Cookie,1950,1950,1,Buy 6 -no tax,,,https://www.originbakery.com/products/everything-cookie?variant=43077097324695&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,naturallygf.myshopify.com,Naturally Gluten Free Bakery,Lemon Crackle Cookies 8 pk,975,975,1,,,gluten,https://naturallygf.ca/products/lemon-crackle-cookies-6pk?variant=44671902253346&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,whisked-gluten-free-bakery.myshopify.com,Whisked Gluten-Free Bakery,Bite Size Oatmeal Raisin Cookies,999,999,1,,,vegan; gluten; dairy-free,https://whiskedglutenfree.com/products/bite-size-oatmeal-raisin-cookies?variant=51383308058931&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,danashortt.myshopify.com,Dana Shortt Gourmet and Gifts,Cookie it Up - Gluten Free Chocolate Chip Cookies (CI0433) (C12),948,948,1,,,gluten,https://shop.danashortt.com/products/gluten-free-chocolate-chip-cookies?variant=44188685304028&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,organic-grocer-bc.myshopify.com,Aura Natural Market,"Nowhere Bakery The Choc Chip Cookie – Plant-Based, Gluten-Free Soft-Baked Cookie (60g)",1049,1049,1,,,gluten; vegan; dairy-free,https://www.auramarket.ca/products/nowhere-bakery-the-choc-chip-cookie-60g?variant=47892069744883&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,lemonadeglutenfreebakery.myshopify.com,Lemonade Gluten Free Bakery,Joe's Favourite Cookie,350,350,1,,,gluten,https://lemonadeglutenfreebakery.ca/products/joes-favorite-cookie?variant=39939838279885&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,wellboxuk.myshopify.com,WellBox,Dough! Letterbox Cookies,1495,1495,1,,,,https://wellboxes.co.uk/products/letterbox-cookies?variant=55283660652919&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
dietary,cookies_gf,gluten free cookies gift,vancouver-best-cookies.myshopify.com,Vancouver Best Cookies,Subscription- Gluten Free Assorted,3999,3999,1,,,gluten,https://www.vancouverbestcookies.com/products/subscription-gluten-free?variant=50304153551162&_gsid=PokvvjfSM6zH&utm_source=shopify&utm_medium=catalog
